origin_lat,origin_lng,dest_lat,dest_lng,hour,day_of_week,is_weekend,is_peak_hour,traffic_model,distance_km,free_flow_time,traffic_time,multiplier,timestamp
8.0883,77.5385,11.076,77.0003,0,0,1,0,best_guess,446.237,27756,27911,1.006,manual_fix
10.8621,78.6903,10.6588,77.0031,0,0,1,0,best_guess,226.379,14017,14400,1.027,manual_fix
10.8621,78.6903,11.0305,77.0161,0,0,1,0,best_guess,212.901,15260,15543,1.019,manual_fix
10.8621,78.6903,10.75,78.8,0,0,1,0,best_guess,22.714,2387,2134,0.894,manual_fix
10.8621,78.6903,8.0883,77.5385,0,0,1,0,best_guess,387.666,21953,21790,0.993,manual_fix
10.8621,78.6903,8.1833,77.4167,0,0,1,0,best_guess,386.038,22280,21938,0.985,manual_fix
10.8621,78.6903,12.8441,80.0592,0,0,1,0,best_guess,282.657,16768,16941,1.010,manual_fix
10.8621,78.6903,12.8342,79.7036,0,0,1,0,best_guess,271.689,17617,17831,1.012,manual_fix
10.8621,78.6903,9.9667,77.8,0,0,1,0,best_guess,175.251,11455,10989,0.959,manual_fix
10.8621,78.6903,11.076,77.0003,0,0,1,0,best_guess,217.279,15769,15884,1.007,manual_fix
8.1833,77.4167,10.6588,77.0031,0,0,1,0,best_guess,407.749,23736,24327,1.025,manual_fix
8.1833,77.4167,11.0305,77.0161,0,0,1,0,best_guess,439.341,27359,27552,1.007,manual_fix
8.1833,77.4167,10.75,78.8,0,0,1,0,best_guess,390.895,22783,22924,1.006,manual_fix
8.1833,77.4167,8.0883,77.5385,0,0,1,0,best_guess,19.353,1967,1581,0.804,manual_fix
8.1833,77.4167,10.8621,78.6903,0,0,1,0,best_guess,385.432,22153,22435,1.013,manual_fix
8.1833,77.4167,12.8441,80.0592,0,0,1,0,best_guess,662.707,37932,37647,0.992,manual_fix
8.1833,77.4167,12.8342,79.7036,0,0,1,0,best_guess,651.739,38782,38584,0.995,manual_fix
8.1833,77.4167,9.9667,77.8,0,0,1,0,best_guess,245.852,14738,15363,1.042,manual_fix
8.1833,77.4167,11.076,77.0003,0,0,1,0,best_guess,443.719,27868,27939,1.003,manual_fix
12.8441,80.0592,10.6588,77.0031,0,0,1,0,best_guess,505.415,30130,30796,1.022,manual_fix
12.8441,80.0592,11.0305,77.0161,0,0,1,0,best_guess,463.628,28023,28368,1.012,manual_fix
12.8441,80.0592,10.75,78.8,0,0,1,0,best_guess,301.751,18500,19464,1.052,manual_fix
12.8441,80.0592,8.0883,77.5385,0,0,1,0,best_guess,666.703,38065,38460,1.010,manual_fix
12.8441,80.0592,10.8621,78.6903,0,0,1,0,best_guess,284.461,17141,18248,1.065,manual_fix
12.8441,80.0592,8.1833,77.4167,0,0,1,0,best_guess,665.075,38392,38772,1.010,manual_fix
12.8441,80.0592,12.8342,79.7036,0,0,1,0,best_guess,52.656,4690,3797,0.810,manual_fix
12.8441,80.0592,9.9667,77.8,0,0,1,0,best_guess,454.201,27554,28378,1.030,manual_fix
12.8441,80.0592,11.076,77.0003,0,0,1,0,best_guess,468.005,28532,28770,1.008,manual_fix
12.8342,79.7036,10.6588,77.0031,0,0,1,0,best_guess,493.347,30234,29426,0.973,manual_fix
12.8342,79.7036,11.0305,77.0161,0,0,1,0,best_guess,453.592,27515,27003,0.981,manual_fix
12.8342,79.7036,10.75,78.8,0,0,1,0,best_guess,289.580,19081,18946,0.993,manual_fix
12.8342,79.7036,8.0883,77.5385,0,0,1,0,best_guess,654.532,38647,37968,0.982,manual_fix
12.8342,79.7036,10.8621,78.6903,0,0,1,0,best_guess,272.290,17722,17722,1.000,manual_fix
12.8342,79.7036,8.1833,77.4167,0,0,1,0,best_guess,652.905,38974,38283,0.982,manual_fix
12.8342,79.7036,12.8441,80.0592,0,0,1,0,best_guess,47.834,4682,4016,0.858,manual_fix
12.8342,79.7036,9.9667,77.8,0,0,1,0,best_guess,442.030,28135,27867,0.990,manual_fix
12.8342,79.7036,11.076,77.0003,0,0,1,0,best_guess,457.969,28024,27379,0.977,manual_fix
9.9667,77.8,10.6588,77.0031,0,0,1,0,best_guess,163.428,11864,12632,1.065,manual_fix
9.9667,77.8,11.0305,77.0161,0,0,1,0,best_guess,195.020,15487,15817,1.021,manual_fix
9.9667,77.8,10.75,78.8,0,0,1,0,best_guess,179.906,11941,11347,0.950,manual_fix
9.9667,77.8,8.0883,77.5385,0,0,1,0,best_guess,248.335,14563,14902,1.023,manual_fix
9.9667,77.8,10.8621,78.6903,0,0,1,0,best_guess,174.443,11311,10864,0.960,manual_fix
9.9667,77.8,8.1833,77.4167,0,0,1,0,best_guess,246.707,14890,15148,1.017,manual_fix
9.9667,77.8,12.8441,80.0592,0,0,1,0,best_guess,451.718,27090,26174,0.966,manual_fix
9.9667,77.8,12.8342,79.7036,0,0,1,0,best_guess,440.750,27939,27059,0.969,manual_fix
9.9667,77.8,11.076,77.0003,0,0,1,0,best_guess,199.398,15996,16165,1.011,manual_fix
11.076,77.0003,10.6588,77.0031,0,0,1,0,best_guess,53.367,5286,4216,0.798,manual_fix
11.076,77.0003,10.75,78.8,0,0,1,0,best_guess,235.573,17364,16638,0.958,manual_fix
11.076,77.0003,8.0883,77.5385,0,0,1,0,best_guess,440.078,27732,27583,0.995,manual_fix
11.076,77.0003,10.8621,78.6903,0,0,1,0,best_guess,217.869,15817,15242,0.964,manual_fix
11.076,77.0003,8.1833,77.4167,0,0,1,0,best_guess,438.447,28058,27738,0.989,manual_fix
11.076,77.0003,12.8441,80.0592,0,0,1,0,best_guess,467.474,28213,27377,0.970,manual_fix
11.076,77.0003,12.8342,79.7036,0,0,1,0,best_guess,458.462,27837,26755,0.961,manual_fix
11.076,77.0003,9.9667,77.8,0,0,1,0,best_guess,200.188,15942,15901,0.997,manual_fix
10.9167,76.9667,12.9784,80.2185,1,0,1,0,best_guess,502.270,31478,30330,0.964,manual_fix
10.9167,76.9667,13.1433,79.91,1,0,1,0,best_guess,503.721,32286,31406,0.973,manual_fix
10.9167,76.9667,11.1936,77.2681,1,0,1,0,best_guess,51.590,4133,3910,0.946,manual_fix
10.9167,76.9667,11.0175,76.9681,1,0,1,0,best_guess,13.263,1940,1385,0.714,manual_fix
10.9167,76.9667,12.802,80.021,1,0,1,0,best_guess,468.711,28017,27348,0.976,manual_fix
10.9167,76.9667,12.901,80.2279,1,0,1,0,best_guess,501.176,31301,30471,0.973,manual_fix
10.9167,76.9667,13.0667,80.2,1,0,1,0,best_guess,510.352,31602,30481,0.965,manual_fix
10.9167,76.9667,9.9195,78.1193,1,0,1,0,best_guess,208.612,14357,14427,1.005,manual_fix
10.9167,76.9667,11.1085,77.3411,1,0,1,0,best_guess,63.535,5364,4755,0.886,manual_fix
12.9784,80.2185,10.9167,76.9667,1,0,1,0,best_guess,504.059,32252,30895,0.958,manual_fix
12.9784,80.2185,13.1433,79.91,1,0,1,0,best_guess,44.975,5404,4621,0.855,manual_fix
12.9784,80.2185,11.1936,77.2681,1,0,1,0,best_guess,455.408,28783,27834,0.967,manual_fix
12.9784,80.2185,11.0175,76.9681,1,0,1,0,best_guess,496.632,31537,30275,0.960,manual_fix
12.9784,80.2185,12.802,80.021,1,0,1,0,best_guess,36.493,4121,2754,0.668,manual_fix
12.9784,80.2185,12.901,80.2279,1,0,1,0,best_guess,14.834,1807,1463,0.810,manual_fix
12.9784,80.2185,13.0667,80.2,1,0,1,0,best_guess,13.447,2028,1400,0.690,manual_fix
12.9784,80.2185,9.9195,78.1193,1,0,1,0,best_guess,444.846,28023,27373,0.977,manual_fix
12.9784,80.2185,11.1085,77.3411,1,0,1,0,best_guess,450.227,29295,28333,0.967,manual_fix
13.1433,79.91,10.9167,76.9667,1,0,1,0,best_guess,504.350,32703,32077,0.981,manual_fix
13.1433,79.91,12.9784,80.2185,1,0,1,0,best_guess,45.953,5982,4990,0.834,manual_fix
13.1433,79.91,11.1936,77.2681,1,0,1,0,best_guess,455.699,29233,28991,0.992,manual_fix
13.1433,79.91,11.0175,76.9681,1,0,1,0,best_guess,496.923,31988,31444,0.983,manual_fix
13.1433,79.91,12.802,80.021,1,0,1,0,best_guess,55.646,5013,4549,0.907,manual_fix
13.1433,79.91,12.901,80.2279,1,0,1,0,best_guess,55.598,6283,5309,0.845,manual_fix
13.1433,79.91,13.0667,80.2,1,0,1,0,best_guess,38.831,4481,3722,0.831,manual_fix
13.1433,79.91,9.9195,78.1193,1,0,1,0,best_guess,452.511,28371,28891,1.018,manual_fix
13.1433,79.91,11.1085,77.3411,1,0,1,0,best_guess,450.518,29745,29514,0.992,manual_fix
11.1936,77.2681,10.9167,76.9667,1,0,1,0,best_guess,51.667,4180,3943,0.943,manual_fix
11.1936,77.2681,12.9784,80.2185,1,0,1,0,best_guess,453.526,28045,27313,0.974,manual_fix
11.1936,77.2681,13.1433,79.91,1,0,1,0,best_guess,464.829,28960,28433,0.982,manual_fix
11.1936,77.2681,11.0175,76.9681,1,0,1,0,best_guess,44.202,3517,3092,0.879,manual_fix
11.1936,77.2681,12.802,80.021,1,0,1,0,best_guess,419.967,24583,24419,0.993,manual_fix
11.1936,77.2681,12.901,80.2279,1,0,1,0,best_guess,452.433,27867,27482,0.986,manual_fix
11.1936,77.2681,13.0667,80.2,1,0,1,0,best_guess,461.609,28169,27561,0.978,manual_fix
11.1936,77.2681,9.9195,78.1193,1,0,1,0,best_guess,188.297,14356,13965,0.973,manual_fix
11.1936,77.2681,11.1085,77.3411,1,0,1,0,best_guess,14.775,1832,1383,0.755,manual_fix
11.0175,76.9681,10.9167,76.9667,1,0,1,0,best_guess,15.352,2142,1554,0.725,manual_fix
11.0175,76.9681,12.9784,80.2185,1,0,1,0,best_guess,494.255,31046,29733,0.958,manual_fix
11.0175,76.9681,13.1433,79.91,1,0,1,0,best_guess,495.707,31853,30714,0.964,manual_fix
11.0175,76.9681,11.1936,77.2681,1,0,1,0,best_guess,43.575,3700,3170,0.857,manual_fix
11.0175,76.9681,12.802,80.021,1,0,1,0,best_guess,460.696,27584,26751,0.970,manual_fix
11.0175,76.9681,12.901,80.2279,1,0,1,0,best_guess,493.161,30868,29869,0.968,manual_fix
11.0175,76.9681,13.0667,80.2,1,0,1,0,best_guess,502.337,31170,29894,0.959,manual_fix
11.0175,76.9681,9.9195,78.1193,1,0,1,0,best_guess,218.654,15652,15189,0.970,manual_fix
11.0175,76.9681,11.1085,77.3411,1,0,1,0,best_guess,55.520,4932,4013,0.814,manual_fix
12.802,80.021,10.9167,76.9667,1,0,1,0,best_guess,468.328,28258,28729,1.017,manual_fix
12.802,80.021,12.9784,80.2185,1,0,1,0,best_guess,33.537,3524,2363,0.671,manual_fix
12.802,80.021,13.1433,79.91,1,0,1,0,best_guess,54.232,4886,4373,0.895,manual_fix
12.802,80.021,11.1936,77.2681,1,0,1,0,best_guess,419.677,24789,25654,1.035,manual_fix
12.802,80.021,11.0175,76.9681,1,0,1,0,best_guess,460.902,27543,28067,1.019,manual_fix
12.802,80.021,12.901,80.2279,1,0,1,0,best_guess,32.375,3919,2785,0.711,manual_fix
12.802,80.021,13.0667,80.2,1,0,1,0,best_guess,41.620,3648,2810,0.770,manual_fix
12.802,80.021,9.9195,78.1193,1,0,1,0,best_guess,409.115,24029,25275,1.052,manual_fix
12.802,80.021,11.1085,77.3411,1,0,1,0,best_guess,414.497,25300,26152,1.034,manual_fix
12.901,80.2279,10.9167,76.9667,1,0,1,0,best_guess,501.747,31394,31009,0.988,manual_fix
12.901,80.2279,12.9784,80.2185,1,0,1,0,best_guess,12.662,1612,1189,0.738,manual_fix
12.901,80.2279,13.1433,79.91,1,0,1,0,best_guess,55.206,6725,5428,0.807,manual_fix
12.901,80.2279,11.1936,77.2681,1,0,1,0,best_guess,453.096,27925,27943,1.001,manual_fix
12.901,80.2279,11.0175,76.9681,1,0,1,0,best_guess,494.321,30679,30386,0.990,manual_fix
12.901,80.2279,12.802,80.021,1,0,1,0,best_guess,39.466,4283,2990,0.698,manual_fix
12.901,80.2279,13.0667,80.2,1,0,1,0,best_guess,25.917,3577,2538,0.710,manual_fix
12.901,80.2279,9.9195,78.1193,1,0,1,0,best_guess,442.534,27165,27462,1.011,manual_fix
12.901,80.2279,11.1085,77.3411,1,0,1,0,best_guess,447.915,28437,28443,1.000,manual_fix
13.0667,80.2,10.9167,76.9667,1,0,1,0,best_guess,508.443,31919,31100,0.974,manual_fix
13.0667,80.2,12.9784,80.2185,1,0,1,0,best_guess,17.495,2579,1875,0.727,manual_fix
13.0667,80.2,13.1433,79.91,1,0,1,0,best_guess,37.734,4452,3736,0.839,manual_fix
13.0667,80.2,11.1936,77.2681,1,0,1,0,best_guess,459.791,28450,28030,0.985,manual_fix
13.0667,80.2,11.0175,76.9681,1,0,1,0,best_guess,501.016,31204,30476,0.977,manual_fix
13.0667,80.2,12.802,80.021,1,0,1,0,best_guess,40.877,3788,3009,0.794,manual_fix
13.0667,80.2,12.901,80.2279,1,0,1,0,best_guess,27.927,3914,2805,0.717,manual_fix
13.0667,80.2,9.9195,78.1193,1,0,1,0,best_guess,449.229,27690,27558,0.995,manual_fix
13.0667,80.2,11.1085,77.3411,1,0,1,0,best_guess,454.611,28962,28535,0.985,manual_fix
9.9195,78.1193,10.9167,76.9667,1,0,1,0,best_guess,211.912,14418,15080,1.046,manual_fix
9.9195,78.1193,12.9784,80.2185,1,0,1,0,best_guess,442.065,27097,26383,0.974,manual_fix
9.9195,78.1193,13.1433,79.91,1,0,1,0,best_guess,453.367,28012,27524,0.983,manual_fix
9.9195,78.1193,11.1936,77.2681,1,0,1,0,best_guess,213.891,14753,15061,1.021,manual_fix
9.9195,78.1193,11.0175,76.9681,1,0,1,0,best_guess,221.146,15737,16072,1.021,manual_fix
9.9195,78.1193,12.802,80.021,1,0,1,0,best_guess,408.506,23635,23524,0.995,manual_fix
9.9195,78.1193,12.901,80.2279,1,0,1,0,best_guess,440.971,26919,26570,0.987,manual_fix
9.9195,78.1193,13.0667,80.2,1,0,1,0,best_guess,450.147,27221,26629,0.978,manual_fix
9.9195,78.1193,11.1085,77.3411,1,0,1,0,best_guess,182.224,13118,13502,1.029,manual_fix
11.1085,77.3411,10.9167,76.9667,1,0,1,0,best_guess,63.033,5321,4803,0.903,manual_fix
11.1085,77.3411,12.9784,80.2185,1,0,1,0,best_guess,451.486,28574,27779,0.972,manual_fix
11.1085,77.3411,13.1433,79.91,1,0,1,0,best_guess,452.938,29381,28863,0.982,manual_fix
11.1085,77.3411,11.1936,77.2681,1,0,1,0,best_guess,14.374,1761,1354,0.769,manual_fix
11.1085,77.3411,11.0175,76.9681,1,0,1,0,best_guess,55.607,4606,3967,0.861,manual_fix
11.1085,77.3411,12.802,80.021,1,0,1,0,best_guess,417.927,25112,24858,0.990,manual_fix
11.1085,77.3411,12.901,80.2279,1,0,1,0,best_guess,450.392,28397,27935,0.984,manual_fix
11.1085,77.3411,13.0667,80.2,1,0,1,0,best_guess,459.568,28698,28008,0.976,manual_fix
11.1085,77.3411,9.9195,78.1193,1,0,1,0,best_guess,174.736,12798,12769,0.998,manual_fix
10.7667,79.8333,11.0667,76.95,1,0,1,0,best_guess,356.749,25352,24296,0.958,manual_fix
10.7667,79.8333,11.341,77.717,1,0,1,0,best_guess,279.683,20296,19812,0.976,manual_fix
10.7667,79.8333,12.1333,78.1667,1,0,1,0,best_guess,340.403,23446,23006,0.981,manual_fix
10.7667,79.8333,11.3003,76.9407,1,0,1,0,best_guess,365.900,25657,25074,0.977,manual_fix
10.7667,79.8333,12.7094,80.0016,1,0,1,0,best_guess,271.125,19758,19383,0.981,manual_fix
10.7667,79.8333,10.5833,77.25,1,0,1,0,best_guess,329.125,20172,20343,1.008,manual_fix
10.7667,79.8333,11.7333,78.9667,1,0,1,0,best_guess,192.006,14414,14233,0.987,manual_fix
10.7667,79.8333,9.7333,77.2833,1,0,1,0,best_guess,358.507,22558,22453,0.995,manual_fix
10.7667,79.8333,11.7833,78.2167,1,0,1,0,best_guess,289.693,21693,21631,0.997,manual_fix
11.0667,76.95,10.7667,79.8333,1,0,1,0,best_guess,359.030,25418,24060,0.947,manual_fix
11.0667,76.95,11.341,77.717,1,0,1,0,best_guess,105.748,7835,7072,0.903,manual_fix
11.0667,76.95,12.1333,78.1667,1,0,1,0,best_guess,236.244,15610,14989,0.960,manual_fix
11.0667,76.95,11.3003,76.9407,1,0,1,0,best_guess,28.903,2690,2245,0.835,manual_fix
11.0667,76.95,12.7094,80.0016,1,0,1,0,best_guess,460.015,28566,27495,0.963,manual_fix
11.0667,76.95,10.5833,77.25,1,0,1,0,best_guess,74.696,6721,5873,0.874,manual_fix
11.0667,76.95,11.7333,78.9667,1,0,1,0,best_guess,272.407,17196,16408,0.954,manual_fix
11.0667,76.95,9.7333,77.2833,1,0,1,0,best_guess,262.888,18602,18312,0.984,manual_fix
11.0667,76.95,11.7833,78.2167,1,0,1,0,best_guess,200.784,14728,14007,0.951,manual_fix
11.341,77.717,10.7667,79.8333,1,0,1,0,best_guess,279.031,20043,19592,0.977,manual_fix
11.341,77.717,11.0667,76.95,1,0,1,0,best_guess,107.262,7838,7200,0.919,manual_fix
11.341,77.717,12.1333,78.1667,1,0,1,0,best_guess,118.089,8939,8779,0.982,manual_fix
11.341,77.717,11.3003,76.9407,1,0,1,0,best_guess,97.772,7676,7316,0.953,manual_fix
11.341,77.717,12.7094,80.0016,1,0,1,0,best_guess,351.687,22108,21767,0.985,manual_fix
11.341,77.717,10.5833,77.25,1,0,1,0,best_guess,127.249,9485,9470,0.998,manual_fix
11.341,77.717,11.7333,78.9667,1,0,1,0,best_guess,164.079,10738,10297,0.959,manual_fix
11.341,77.717,9.7333,77.2833,1,0,1,0,best_guess,264.459,16982,16656,0.981,manual_fix
11.341,77.717,11.7833,78.2167,1,0,1,0,best_guess,92.456,8270,8141,0.984,manual_fix
12.1333,78.1667,10.7667,79.8333,1,0,1,0,best_guess,341.602,23582,22932,0.972,manual_fix
12.1333,78.1667,11.0667,76.95,1,0,1,0,best_guess,238.265,15714,14919,0.949,manual_fix
12.1333,78.1667,11.341,77.717,1,0,1,0,best_guess,117.972,9047,8745,0.967,manual_fix
12.1333,78.1667,11.3003,76.9407,1,0,1,0,best_guess,228.775,15552,14981,0.963,manual_fix
12.1333,78.1667,12.7094,80.0016,1,0,1,0,best_guess,257.047,17434,17174,0.985,manual_fix
12.1333,78.1667,10.5833,77.25,1,0,1,0,best_guess,233.486,17958,17121,0.953,manual_fix
12.1333,78.1667,11.7333,78.9667,1,0,1,0,best_guess,175.333,11271,10946,0.971,manual_fix
12.1333,78.1667,9.7333,77.2833,1,0,1,0,best_guess,350.855,21865,21886,1.001,manual_fix
12.1333,78.1667,11.7833,78.2167,1,0,1,0,best_guess,96.068,8242,8302,1.007,manual_fix
11.3003,76.9407,10.7667,79.8333,1,0,1,0,best_guess,368.285,25782,25112,0.974,manual_fix
11.3003,76.9407,11.0667,76.95,1,0,1,0,best_guess,29.464,2927,2397,0.819,manual_fix
11.3003,76.9407,11.341,77.717,1,0,1,0,best_guess,97.731,7580,7223,0.953,manual_fix
11.3003,76.9407,12.1333,78.1667,1,0,1,0,best_guess,228.227,15356,15143,0.986,manual_fix
11.3003,76.9407,12.7094,80.0016,1,0,1,0,best_guess,451.998,28312,27617,0.975,manual_fix
11.3003,76.9407,10.5833,77.25,1,0,1,0,best_guess,102.575,9362,7993,0.854,manual_fix
11.3003,76.9407,11.7333,78.9667,1,0,1,0,best_guess,264.390,16942,16548,0.977,manual_fix
11.3003,76.9407,9.7333,77.2833,1,0,1,0,best_guess,270.619,19352,19676,1.017,manual_fix
11.3003,76.9407,11.7833,78.2167,1,0,1,0,best_guess,192.767,14474,14157,0.978,manual_fix
12.7094,80.0016,10.7667,79.8333,1,0,1,0,best_guess,271.496,19806,20348,1.027,manual_fix
12.7094,80.0016,11.0667,76.95,1,0,1,0,best_guess,461.566,28740,29013,1.009,manual_fix
12.7094,80.0016,11.341,77.717,1,0,1,0,best_guess,354.813,22283,23291,1.045,manual_fix
12.7094,80.0016,12.1333,78.1667,1,0,1,0,best_guess,276.976,18838,18188,0.965,manual_fix
12.7094,80.0016,11.3003,76.9407,1,0,1,0,best_guess,452.076,28578,29087,1.018,manual_fix
12.7094,80.0016,10.5833,77.25,1,0,1,0,best_guess,461.077,27720,28688,1.035,manual_fix
12.7094,80.0016,11.7333,78.9667,1,0,1,0,best_guess,189.975,12458,13576,1.090,manual_fix
12.7094,80.0016,9.7333,77.2833,1,0,1,0,best_guess,490.460,30105,30978,1.029,manual_fix
12.7094,80.0016,11.7833,78.2167,1,0,1,0,best_guess,312.559,21008,22304,1.062,manual_fix
10.5833,77.25,10.7667,79.8333,1,0,1,0,best_guess,328.937,20057,20463,1.020,manual_fix
10.5833,77.25,11.0667,76.95,1,0,1,0,best_guess,78.526,6874,5798,0.843,manual_fix
10.5833,77.25,11.341,77.717,1,0,1,0,best_guess,128.282,9546,9501,0.995,manual_fix
10.5833,77.25,12.1333,78.1667,1,0,1,0,best_guess,258.778,17321,17176,0.992,manual_fix
10.5833,77.25,11.3003,76.9407,1,0,1,0,best_guess,105.821,9252,7760,0.839,manual_fix
10.5833,77.25,12.7094,80.0016,1,0,1,0,best_guess,462.678,27605,27354,0.991,manual_fix
10.5833,77.25,11.7333,78.9667,1,0,1,0,best_guess,294.941,18907,18751,0.992,manual_fix
10.5833,77.25,9.7333,77.2833,1,0,1,0,best_guess,190.680,12359,12441,1.007,manual_fix
10.5833,77.25,11.7833,78.2167,1,0,1,0,best_guess,223.318,16439,16418,0.999,manual_fix
11.7333,78.9667,10.7667,79.8333,1,0,1,0,best_guess,193.256,14514,14114,0.972,manual_fix
11.7333,78.9667,11.0667,76.95,1,0,1,0,best_guess,273.683,17234,16256,0.943,manual_fix
11.7333,78.9667,11.341,77.717,1,0,1,0,best_guess,166.929,10776,10363,0.962,manual_fix
11.7333,78.9667,12.1333,78.1667,1,0,1,0,best_guess,175.386,11255,11066,0.983,manual_fix
11.7333,78.9667,11.3003,76.9407,1,0,1,0,best_guess,264.193,17071,16409,0.961,manual_fix
11.7333,78.9667,12.7094,80.0016,1,0,1,0,best_guess,189.631,12320,12315,1.000,manual_fix
11.7333,78.9667,10.5833,77.25,1,0,1,0,best_guess,294.686,18958,18302,0.965,manual_fix
11.7333,78.9667,9.7333,77.2833,1,0,1,0,best_guess,350.922,21878,21657,0.990,manual_fix
11.7333,78.9667,11.7833,78.2167,1,0,1,0,best_guess,124.676,9502,9570,1.007,manual_fix
9.7333,77.2833,10.7667,79.8333,1,0,1,0,best_guess,356.385,22374,22101,0.988,manual_fix
9.7333,77.2833,11.0667,76.95,1,0,1,0,best_guess,262.679,18655,18525,0.993,manual_fix
9.7333,77.2833,11.341,77.717,1,0,1,0,best_guess,263.553,16950,16728,0.987,manual_fix
9.7333,77.2833,12.1333,78.1667,1,0,1,0,best_guess,350.631,21843,21573,0.988,manual_fix
9.7333,77.2833,11.3003,76.9407,1,0,1,0,best_guess,270.684,19464,19605,1.007,manual_fix
9.7333,77.2833,12.7094,80.0016,1,0,1,0,best_guess,490.125,29923,28940,0.967,manual_fix
9.7333,77.2833,10.5833,77.25,1,0,1,0,best_guess,188.642,12325,12577,1.020,manual_fix
9.7333,77.2833,11.7333,78.9667,1,0,1,0,best_guess,350.835,21886,21441,0.980,manual_fix
9.7333,77.2833,11.7833,78.2167,1,0,1,0,best_guess,310.004,20901,20904,1.000,manual_fix
11.7833,78.2167,10.7667,79.8333,1,0,1,0,best_guess,290.921,21537,21326,0.990,manual_fix
11.7833,78.2167,11.0667,76.95,1,0,1,0,best_guess,202.808,14723,13735,0.933,manual_fix
11.7833,78.2167,11.341,77.717,1,0,1,0,best_guess,96.054,8265,7860,0.951,manual_fix
11.7833,78.2167,12.1333,78.1667,1,0,1,0,best_guess,95.934,8141,8038,0.987,manual_fix
11.7833,78.2167,11.3003,76.9407,1,0,1,0,best_guess,193.318,14560,13772,0.946,manual_fix
11.7833,78.2167,12.7094,80.0016,1,0,1,0,best_guess,312.260,20595,20772,1.009,manual_fix
11.7833,78.2167,10.5833,77.25,1,0,1,0,best_guess,223.811,16447,15868,0.965,manual_fix
11.7833,78.2167,11.7333,78.9667,1,0,1,0,best_guess,124.652,9225,9243,1.002,manual_fix
11.7833,78.2167,9.7333,77.2833,1,0,1,0,best_guess,310.735,20850,20484,0.982,manual_fix
10.3667,77.9667,12.7094,80.0016,1,0,1,0,best_guess,375.096,22542,22198,0.985,2026-02-28T19:40:58.439Z
12.7094,80.0016,10.3667,77.9667,1,0,1,0,best_guess,375.419,22690,23696,1.044,2026-02-28T19:40:58.439Z
10.9167,76.9667,8.753,78.17,1,0,1,0,best_guess,358.031,21751,22083,1.015,2026-02-28T19:40:58.439Z
10.9167,76.9667,12.9941,80.1709,1,0,1,0,best_guess,496.279,30859,29652,0.961,2026-02-28T19:40:58.439Z
8.753,78.17,10.3667,77.9667,1,0,1,0,best_guess,214.037,12688,13655,1.076,2026-02-28T19:40:58.439Z
9.45,77.8167,12.9941,80.1709,1,0,1,0,best_guess,523.022,32110,31146,0.970,2026-02-28T19:40:58.439Z
12.9667,79.95,9.45,77.8167,1,0,1,0,best_guess,518.023,31163,31755,1.019,2026-02-28T19:40:58.439Z
11.7833,77.8,10.3667,77.9667,1,0,1,0,best_guess,189.337,13153,12956,0.985,2026-02-28T19:40:58.439Z
11.5947,78.5975,12.9667,79.95,1,0,1,0,best_guess,267.523,16436,16562,1.008,2026-02-28T19:40:58.439Z
10.75,78.8,12.7094,80.0016,1,0,1,0,best_guess,286.883,17961,17953,1.000,2026-02-28T19:40:58.439Z
11.7833,77.8,8.753,78.17,1,0,1,0,best_guess,401.734,24789,24506,0.989,2026-02-28T19:40:58.439Z
8.753,78.17,12.9667,79.95,1,0,1,0,best_guess,585.003,33951,34024,1.002,2026-02-28T19:40:58.439Z
10.9167,76.9667,12.9667,79.95,1,0,1,0,best_guess,494.304,30098,28723,0.954,2026-02-28T19:40:58.439Z
10.3667,77.9667,8.753,78.17,1,0,1,0,best_guess,216.071,12212,12363,1.012,2026-02-28T19:40:58.439Z
10.75,78.8,12.9941,80.1709,1,0,1,0,best_guess,321.326,20554,20004,0.973,2026-02-28T19:40:58.439Z
10.3667,77.9667,12.9941,80.1709,1,0,1,0,best_guess,409.531,25138,24246,0.965,2026-02-28T19:40:58.439Z
9.45,77.8167,11.5947,78.5975,1,0,1,0,best_guess,322.831,21435,20852,0.973,2026-02-28T19:40:58.439Z
12.7094,80.0016,11.7833,77.8,1,0,1,0,best_guess,346.341,23268,22816,0.981,2026-02-28T19:40:58.439Z
12.7094,80.0016,10.75,78.8,1,0,1,0,best_guess,287.107,18033,19164,1.063,2026-02-28T19:40:58.439Z
11.7833,77.8,10.75,78.8,1,0,1,0,best_guess,190.995,15668,15133,0.966,2026-02-28T19:40:58.439Z
9.45,77.8167,12.7094,80.0016,1,0,1,0,best_guess,488.587,29514,28987,0.982,2026-02-28T19:40:58.439Z
11.5947,78.5975,10.75,78.8,1,0,1,0,best_guess,129.063,9536,9449,0.991,2026-02-28T19:40:58.439Z
10.75,78.8,11.5947,78.5975,1,0,1,0,best_guess,127.967,9560,9264,0.969,2026-02-28T19:40:58.439Z
12.9667,79.95,11.5947,78.5975,1,0,1,0,best_guess,265.827,16497,17554,1.064,2026-02-28T19:40:58.439Z
12.9667,79.95,8.753,78.17,1,0,1,0,best_guess,583.363,33719,34255,1.016,2026-02-28T19:40:58.439Z
11.5947,78.5975,12.9941,80.1709,1,0,1,0,best_guess,270.825,17299,16907,0.977,2026-02-28T19:40:58.439Z
12.7094,80.0016,11.5947,78.5975,1,0,1,0,best_guess,236.663,14879,16098,1.082,2026-02-28T19:40:58.439Z
